kingdom,phylum,class,order,family,genus,species,scientificName,verbatimScientificName,decimalLatitude,decimalLongitude,eventDate,day,month,year,institutionCode
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Oxybelus,Oxybelus emarginatus,"Oxybelus emarginatus Say, 1837",Oxybelus emarginatus,30.286326,-97.781675,5/19/1988 0:00,19,5,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Acrotaphus,Acrotaphus wiltii,"Acrotaphus wiltii (Cresson, 1870)",Acrotaphus wiltii,30.286326,-97.781675,5/12/1977 0:00,12,5,1977,UTIC
Animalia,Arthropoda,Insecta,Diptera,Anthomyzidae,Mumetopia,Mumetopia occipitalis,"Mumetopia occipitalis Melander, 1913",Mumetopia occipitalis,30.286326,-97.781675,10/13/2004 0:00,13,10,2004,UTIC
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Asphaera,Asphaera lustrans,"Asphaera lustrans (Crotch, 1873)",Asphaera lustrans,30.286326,-97.781675,3/20/1988 0:00,20,3,1988,UTIC
Animalia,Arthropoda,Insecta,Mecoptera,Panorpidae,Panorpa,Panorpa nuptialis,"Panorpa nuptialis Gerstaecker, 1863",Panorpa nuptialis,30.286326,-97.781675,11/23/1992 0:00,23,11,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris tepaneca,"Cerceris tepaneca de Saussure, 1867",Cerceris tepaneca,30.286326,-97.781675,10/31/1987 0:00,31,10,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris insolita,"Cerceris insolita Cresson, 1865",Cerceris insolita,30.286326,-97.781675,7/12/1987 0:00,12,7,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Strumigenys,Strumigenys silvestrii,"Strumigenys silvestrii Emery, 1906",Strumigenys silvestrii,30.2845,-97.7822,6/3/2019 0:00,3,6,2019,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Trypoxylon,Trypoxylon spinosum,"Trypoxylon spinosum Cameron, 1889",Trypoxylon spinosum,30.286326,-97.781675,10/12/1985 0:00,12,10,1985,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachysphex,Tachysphex apicalis,"Tachysphex apicalis W.Fox, 1893",Tachysphex apicalis,30.286326,-97.781675,4/28/1989 0:00,28,4,1989,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,"Dicromantispa sayi (Banks, 1897)",Dicromantispa sayi,30.286326,-97.781675,7/3/1992 0:00,3,7,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Argidae,Zynzus,,"Zynzus Smith, 1992",Zynzus nigropectus,30.286326,-97.781675,5/25/1976 0:00,25,5,1976,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,Hypoponera opacior,"Hypoponera opacior (Forel, 1893)",Hypoponera opacior,30.2845,-97.7822,3/30/2017 0:00,30,3,2017,UTIC
Animalia,Arthropoda,Insecta,Mantodea,Thespidae,Oligonicella,Oligonicella scudderi,"Oligonicella scudderi Saussure, 1870",Oligonicella scudderi,30.286326,-97.781675,10/8/1984 0:00,8,10,1984,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crabro,Crabro cingulatus,"Crabro cingulatus (Packard, 1867)",Crabro cingulatus,30.286326,-97.781675,3/22/1992 0:00,22,3,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris insolita,"Cerceris insolita Cresson, 1865",Cerceris insolita,30.286326,-97.781675,5/21/1987 0:00,21,5,1987,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Phymata,,"Phymata Latreille, 1802",Phymata,30.2843,-97.7782,5/22/1988 0:00,22,5,1988,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Symmocidae,Glyphidocera,Glyphidocera democratica,"Glyphidocera democratica Meyrick, 1929",Glyphidocera democratica,30.286326,-97.781675,4/10/1992 0:00,10,4,1992,UTIC
Animalia,Arthropoda,Insecta,Coleoptera,Trogidae,Omorgus,Omorgus suberosus,"Omorgus suberosus (Fabricius, 1775)",Omorgus suberosus,30.286326,-97.781675,4/24/1991 0:00,24,4,1991,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Baryceros,Baryceros texanus,"Baryceros texanus (Ashmead, 1890)",Baryceros texanus,30.286326,-97.781675,6/26/1990 0:00,26,6,1990,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,"Dicromantispa sayi (Banks, 1897)",Dicromantispa sayi,30.286326,-97.781675,10/31/1992 0:00,31,10,1992,UTIC
Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,,,Dolichopodidae,Dolichopodidae,30.2839,-97.7813,10/24/2019 0:00,24,10,2019,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Scoliidae,Scolia,Scolia dubia,Scolia dubia Say,Scolia dubia,30.286326,-97.781675,9/4/1991 0:00,4,9,1991,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Anacrabro,Anacrabro ocellatus,"Anacrabro ocellatus Packard, 1866",Anacrabro ocellatus,30.286326,-97.781675,6/8/1988 0:00,8,6,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crabro,Crabro advena,"Crabro advena F.Smith, 1856",Crabro advena,30.286326,-97.781675,3/18/1986 0:00,18,3,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris tolteca,"Cerceris tolteca de Saussure, 1867",Cerceris tolteca,30.286326,-97.781675,8/8/1986 0:00,8,8,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Alysson,Alysson melleus,"Alysson melleus Say, 1837",Alysson melleus,30.286326,-97.781675,4/9/1990 0:00,9,4,1990,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris jucunda,"Cerceris jucunda Cresson, 1873",Cerceris jucunda,30.286326,-97.781675,5/12/1988 0:00,12,5,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Chalybion,Chalybion zimmermanni,"Chalybion zimmermanni Dahlbom, 1843",Chalybion zimmermanni,30.286326,-97.781675,7/24/1990 0:00,24,7,1990,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Spilomyia,Spilomyia longicornis,"Spilomyia longicornis Loew, 1872",Spilomyia longicornis,30.286326,-97.781675,7/10/2001 0:00,10,7,2001,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris halone,"Cerceris halone Banks, 1912",Cerceris halone,30.286326,-97.781675,9/30/1987 0:00,30,9,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Macrophya,,"Macrophya Dahlbom, 1835",Macrophya epinota,30.286326,-97.781675,4/8/1989 0:00,8,4,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crabro,Crabro advena,"Crabro advena F.Smith, 1856",Crabro advena,30.286326,-97.781675,4/6/1988 0:00,6,4,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Stigmus,Stigmus podagricus,"Stigmus podagricus Kohl, 1890",Stigmus podagricus,30.286326,-97.781675,11/8/1988 0:00,8,11,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crabro,Crabro advena,"Crabro advena F.Smith, 1856",Crabro advena,30.286326,-97.781675,4/28/1987 0:00,28,4,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris jucunda,"Cerceris jucunda Cresson, 1873",Cerceris jucunda,30.286326,-97.781675,5/14/1987 0:00,14,5,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Baryceros,Baryceros texanus,"Baryceros texanus (Ashmead, 1890)",Baryceros texanus,30.282556,-97.779,5/20/2013 0:00,20,5,2013,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachytes,Tachytes distinctus,"Tachytes distinctus F.Smith, 1856",Tachytes distinctus,30.286326,-97.781675,8/19/1991 0:00,19,8,1991,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Oxybelus,Oxybelus emarginatus,"Oxybelus emarginatus Say, 1837",Oxybelus emarginatus,30.286326,-97.781675,4/4/1988 0:00,4,4,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris rufopicta,"Cerceris rufopicta F.Smith, 1856",Cerceris rufopicta,30.286326,-97.781675,5/18/1976 0:00,18,5,1976,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole floridana,"Pheidole floridana Emery, 1895",Pheidole floridana,30.286326,-97.781675,5/28/2017 0:00,28,5,2017,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris rufopicta,"Cerceris rufopicta F.Smith, 1856",Cerceris rufopicta,30.286326,-97.781675,6/3/1988 0:00,3,6,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Philanthus,Philanthus ventilabris,"Philanthus ventilabris Fabricius, 1798",Philanthus ventilabris,30.286326,-97.781675,5/26/1988 0:00,26,5,1988,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Leptomantispa,Leptomantispa pulchella,"Leptomantispa pulchella (Banks, 1912)",Leptomantispa pulchella,30.28417,-97.77833,8/11/1999 0:00,11,8,1999,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Sisyridae,Climacia,Climacia chapini,"Climacia chapini Parfin & Gurney, 1956",Climacia chapini,30.286326,-97.781675,10/15/1992 0:00,15,10,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Gorytes,Gorytes smithii,"Gorytes smithii Cresson, 1880",Gorytes smithii,30.286326,-97.781675,4/28/1989 0:00,28,4,1989,UTIC
Animalia,Arthropoda,Insecta,Mecoptera,Panorpidae,Panorpa,Panorpa nuptialis,"Panorpa nuptialis Gerstaecker, 1863",Panorpa nuptialis,30.286326,-97.781675,11/27/1992 0:00,27,11,1992,UTIC
Animalia,Arthropoda,Insecta,Mecoptera,Panorpidae,Panorpa,Panorpa nuptialis,"Panorpa nuptialis Gerstaecker, 1863",Panorpa nuptialis,30.286326,-97.781675,11/4/1987 0:00,4,11,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Argidae,Hemidianeura,,"Hemidianeura Kirby, 1882",Hemidianeura texana,30.286326,-97.781675,5/11/1991 0:00,11,5,1991,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,Battus philenor,"Battus philenor (Linnaues, 1771)",Battus philenor,30.286326,-97.781675,5/2/1997 0:00,2,5,1997,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris tolteca,"Cerceris tolteca de Saussure, 1867",Cerceris tolteca,30.286326,-97.781675,8/8/1986 0:00,8,8,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crabro,Crabro tumidus,"Crabro tumidus (Packard, 1867)",Crabro tumidus,30.286326,-97.781675,4/25/1988 0:00,25,4,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Oxybelus,Oxybelus emarginatus,"Oxybelus emarginatus Say, 1837",Oxybelus emarginatus,30.286326,-97.781675,7/19/1987 0:00,19,7,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Trypoxylon,Trypoxylon spinosum,"Trypoxylon spinosum Cameron, 1889",Trypoxylon spinosum,30.286326,-97.781675,8/14/1987 0:00,14,8,1987,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,"Dicromantispa sayi (Banks, 1897)",Dicromantispa sayi,30.286326,-97.781675,10/31/1992 0:00,31,10,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Sceliphron,Sceliphron caementarium,"Sceliphron caementarium (Drury, 1773)",Sceliphron caementarium,30.286326,-97.781675,5/18/1976 0:00,18,5,1976,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Trypoxylon,Trypoxylon clavatum,"Trypoxylon clavatum Say, 1837",Trypoxylon clavatum,30.286326,-97.781675,9/11/1987 0:00,11,9,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Alysson,Alysson melleus,"Alysson melleus Say, 1837",Alysson melleus,30.286326,-97.781675,5/3/1988 0:00,3,5,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Trypoxylon,Trypoxylon spinosum,"Trypoxylon spinosum Cameron, 1889",Trypoxylon spinosum,30.286326,-97.781675,9/23/1987 0:00,23,9,1987,UTIC
Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Zonosemata,Zonosemata vittigera,"Zonosemata vittigera (Coquillett, 1899)",Zonosemata vittigera,30.286326,-97.781675,10/29/1988 0:00,29,10,1988,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,Battus philenor,"Battus philenor (Linnaues, 1771)",Battus philenor,30.286326,-97.781675,9/19/1994 0:00,19,9,1994,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Ectemnius,Ectemnius decemmaculatus,"Ectemnius decemmaculatus (Say, 1823)",Ectemnius decemmaculatus,30.286326,-97.781675,4/27/1988 0:00,27,4,1988,UTIC
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Disonycha,Disonycha glabrata,"Disonycha glabrata (Fabricius, 1775)",Disonycha glabrata,30.286326,-97.781675,8/23/1987 0:00,23,8,1987,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Oncopeltus,Oncopeltus sexmaculatus,"Oncopeltus sexmaculatus C.Stal, 1874",Oncopeltus sexmaculatus,30.286326,-97.781675,10/2/1977 0:00,2,10,1977,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris jucunda,"Cerceris jucunda Cresson, 1873",Cerceris jucunda,30.286326,-97.781675,5/20/1987 0:00,20,5,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Astata,Astata clypeata,"Astata clypeata F.Parker, 1962",Astata clypeata,30.286326,-97.781675,5/4/1989 0:00,4,5,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Ampulicidae,Ampulex,Ampulex ferruginea,"Ampulex ferruginea Bradley, 1934",Ampulex ferruginea,30.2808,-97.7769,4/27/2011 0:00,27,4,2011,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,,"Nylanderia Emery, 1906",Nylanderia,30.2825,-97.7766,5/23/2019 0:00,23,5,2019,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Cephidae,Cephus,Cephus cinctus,Cephus cinctus Norton,Cephus cinctus,30.286326,-97.781675,4/27/1988 0:00,27,4,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Craterocercus,,"Craterocercus Rohwer, 1911",Craterocercus fraternalis,30.286326,-97.781675,3/13/1991 0:00,13,3,1991,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachysphex,Tachysphex apicalis,"Tachysphex apicalis W.Fox, 1893",Tachysphex apicalis,30.286326,-97.781675,4/28/1989 0:00,28,4,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Isodontia,Isodontia mexicana,"Isodontia mexicana (de Saussure, 1867)",Isodontia mexicana,30.286326,-97.781675,5/6/1976 0:00,6,5,1976,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Brachymyrmex,Brachymyrmex depilis,"Brachymyrmex depilis Emery, 1893",Brachymyrmex depilis,30.281768,-97.78046,9/8/2018 0:00,8,9,2018,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris tolteca,"Cerceris tolteca de Saussure, 1867",Cerceris tolteca,30.286326,-97.781675,10/27/1987 0:00,27,10,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachysphex,Tachysphex apicalis,"Tachysphex apicalis W.Fox, 1893",Tachysphex apicalis,30.286326,-97.781675,4/29/1989 0:00,29,4,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris tolteca,"Cerceris tolteca de Saussure, 1867",Cerceris tolteca,30.286326,-97.781675,6/25/1986 0:00,25,6,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris fumipennis,"Cerceris fumipennis Say, 1837",Cerceris fumipennis,30.286326,-97.781675,7/2/1988 0:00,2,7,1988,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,"Dicromantispa sayi (Banks, 1897)",Dicromantispa sayi,30.286326,-97.781675,9/24/1992 0:00,24,9,1992,UTIC
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Trirhabda,Trirhabda bacharidis,"Trirhabda bacharidis (Weber, 1801)",Trirhabda bacharidis,30.286326,-97.781675,5/30/1976 0:00,30,5,1976,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachysphex,Tachysphex mundus,"Tachysphex mundus W.Fox, 1894",Tachysphex mundus,30.286326,-97.781675,7/1/1990 0:00,1,7,1990,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptothorax,Leptothorax subditivus,"Temnothorax subditivus (Wheeler, 1903)",Temnothorax subditivus,30.286326,-97.781675,5/17/1986 0:00,17,5,1986,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Graphocephala,,"Graphocephala Van Duzee, 1916",Graphocephala,30.286326,-97.781675,6/2/1988 0:00,2,6,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachytes,Tachytes abdominalis,"Tachytes abdominalis (Say, 1823)",Tachytes abdominalis,30.286326,-97.781675,6/28/1988 0:00,28,6,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Argidae,Sphacophilus,,"Sphacophilus Provancher, 1888",Sphacophilus evansi,30.286326,-97.781675,10/6/1985 0:00,6,10,1985,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Elachistidae,Ethmia,Ethmia delliella,"Ethmia delliella Fernald, 1891",Ethmia delliella,30.286326,-97.781675,8/24/1996 0:00,24,8,1996,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Gelastocoridae,Gelastocoris,Gelastocoris oculatus,"Gelastocoris oculatus (Fabricius, 1798)",Gelastocoris oculatus,30.286326,-97.781675,4/16/1989 0:00,16,4,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Clitemnestra,Clitemnestra bipunctata,"Clitemnestra bipunctata (Say, 1824)",Clitemnestra bipunctata,30.286326,-97.781675,4/16/1986 0:00,16,4,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachytes,Tachytes abdominalis,"Tachytes abdominalis (Say, 1823)",Tachytes abdominalis,30.286326,-97.781675,4/11/1986 0:00,11,4,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Liris,Liris beatus,"Liris beatus (Cameron, 1889)",Liris beatus,30.286326,-97.781675,3/2/1987 0:00,2,3,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Lestica,Lestica confluenta,"Lestica confluenta (Say, 1837)",Lestica confluenta,30.286326,-97.781675,4/25/1988 0:00,25,4,1988,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Chrysopidae,Eremochrysa,,"Eremochrysa Banks, 1903",Eremochrysa,30.286326,-97.781675,10/22/1992 0:00,22,10,1992,UTIC
Animalia,Arthropoda,Insecta,Diptera,Bibionidae,Penthetria,Penthetria heteroptera,"Penthetria heteroptera (Say, 1823)",Penthetria heteroptera,30.286326,-97.781675,11/7/1989 0:00,7,11,1989,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Zeugomantispa,Zeugomantispa minuta,"Zeugomantispa minuta (Fabricius, 1775)",Zeugomantispa minuta,30.286326,-97.781675,7/21/1976 0:00,21,7,1976,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris insolita,"Cerceris insolita Cresson, 1865",Cerceris insolita,30.286326,-97.781675,5/30/1987 0:00,30,5,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crabro,Crabro cingulatus,"Crabro cingulatus (Packard, 1867)",Crabro cingulatus,30.286326,-97.781675,4/24/1987 0:00,24,4,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris jucunda,"Cerceris jucunda Cresson, 1873",Cerceris jucunda,30.286326,-97.781675,5/13/1987 0:00,13,5,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Tenthredo,,"Tenthredo Linnaeus, 1758",Tenthredo mellicoxa,30.286326,-97.781675,3/30/1989 0:00,30,3,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Sceliphron,Sceliphron caementarium,"Sceliphron caementarium (Drury, 1773)",Sceliphron caementarium,30.286326,-97.781675,7/15/1976 0:00,15,7,1976,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Oxybelus,Oxybelus emarginatus,"Oxybelus emarginatus Say, 1837",Oxybelus emarginatus,30.286326,-97.781675,7/19/1987 0:00,19,7,1987,UTIC
Animalia,Arthropoda,Insecta,Mantodea,Mantidae,Stagmomantis,Stagmomantis carolina,"Stagmomantis carolina (Johansson, 1763)",Stagmomantis carolina,30.286326,-97.781675,10/1/1976 0:00,1,10,1976,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,Battus philenor,"Battus philenor (Linnaues, 1771)",Battus philenor,30.286326,-97.781675,10/14/1994 0:00,14,10,1994,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Lestica,Lestica producticollis,"Lestica producticollis (Packard, 1866)",Lestica producticollis,30.286326,-97.781675,4/26/1987 0:00,26,4,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Trypoxylon,Trypoxylon spinosum,"Trypoxylon spinosum Cameron, 1889",Trypoxylon spinosum,30.286326,-97.781675,8/27/1986 0:00,27,8,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Ammophila,Ammophila procera,"Ammophila procera Dahlbom, 1843",Ammophila procera,30.286326,-97.781675,6/10/1986 0:00,10,6,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Anacrabro,Anacrabro ocellatus,"Anacrabro ocellatus Packard, 1866",Anacrabro ocellatus,30.286326,-97.781675,6/1/1987 0:00,1,6,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,Andrena melliventris,"Andrena melliventris Cresson, 1872",Andrena melliventris,30.286326,-97.781675,5/18/1976 0:00,18,5,1976,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Mestra,Mestra amymone,"Mestra amymone Ménétriés, 1857",Mestra amymone,30.2848,-97.7782,11/17/2016 0:00,17,11,2016,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Baryceros,Baryceros texanus,"Baryceros texanus (Ashmead, 1890)",Baryceros texanus,30.286326,-97.781675,7/1/1990 0:00,1,7,1990,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,"Dicromantispa sayi (Banks, 1897)",Dicromantispa sayi,30.286326,-97.781675,9/24/1992 0:00,24,9,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachytes,Tachytes chrysopyga,"Tachytes chrysopyga obscurus Cresson, 1873",Tachytes chrysopyga obscurus,30.286326,-97.781675,6/2/1986 0:00,2,6,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Isodontia,Isodontia auripes,"Isodontia auripes (Fernald, 1906)",Isodontia auripes,30.286326,-97.781675,9/23/1989 0:00,23,9,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachytes,Tachytes chrysopyga,"Tachytes chrysopyga obscurus Cresson, 1873",Tachytes chrysopyga obscurus,30.286326,-97.781675,6/2/1988 0:00,2,6,1988,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris truncata,"Cerceris truncata Cameron, 1890",Cerceris truncata,30.286326,-97.781675,10/8/1991 0:00,8,10,1991,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Meromacrus,Meromacrus acutus,"Meromacrus acutus (Fabricius, 1805)",Meromacrus acutus,30.286326,-97.781675,6/24/2001 0:00,24,6,2001,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Philanthus,Philanthus gibbosus,"Philanthus gibbosus (Fabricius, 1775)",Philanthus gibbosus,30.286326,-97.781675,8/29/1986 0:00,29,8,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris compacta,"Cerceris compacta Cresson, 1865",Cerceris compacta,30.286326,-97.781675,5/7/1989 0:00,7,5,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crossocerus,Crossocerus tarsatus,"Crossocerus tarsatus (Shuckard, 1837)",Crossocerus tarsatus,30.286326,-97.781675,4/2/1995 0:00,2,4,1995,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Saygorytes,Saygorytes phaleratus,"Gorytes phaleratus Say, 1837",Gorytes phaleratus,30.286326,-97.781675,8/14/1992 0:00,14,8,1992,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,"Dicromantispa sayi (Banks, 1897)",Dicromantispa sayi,30.286326,-97.781675,7/3/1992 0:00,3,7,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Trypoxylon,Trypoxylon clavatum,"Trypoxylon clavatum Say, 1837",Trypoxylon clavatum,30.286326,-97.781675,7/21/1987 0:00,21,7,1987,UTIC
Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Acmaeodera,Acmaeodera neglecta,"Acmaeodera neglecta Fall, 1899",Acmaeodera neglecta,30.2858,-97.78,3/28/2019 0:00,28,3,2019,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Cerceris,Cerceris tolteca,"Cerceris tolteca de Saussure, 1867",Cerceris tolteca,30.286326,-97.781675,9/23/1987 0:00,23,9,1987,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crabro,Crabro cingulatus,"Crabro cingulatus (Packard, 1867)",Crabro cingulatus,30.286326,-97.781675,4/16/1986 0:00,16,4,1986,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Bicyrtes,Bicyrtes quadrifasciatus,"Bicyrtes quadrifasciata (Say, 1824)",Bicyrtes quadrifasciata,30.286326,-97.781675,9/2/1992 0:00,2,9,1992,UTIC
